Mixture	AML_blast	CMP	GMP	HSC	LPC	LSC	MEP	MPP	RApos	P-value	Correlation	RMSE
TCGA-AB-2948	0.0540672215257981	0.114706934204753	0.522198043060376	0.212439599054747	0	0.0759980870137747	0.0205901151405504	0	0	0	0.525968279543756	0.881934126712654
TCGA-AB-2941	0	0.0700986613203582	0	0	0.505693834206618	0	0.0332543638047133	0.390953140668311	0	0	0.136248386743033	1.05836778183576
TCGA-AB-2935	0	0.143292848634742	0.459223064488948	0.18064447433325	0.216839612543059	0	0	0	0	0	0.236007555892346	1.08318160978926
TCGA-AB-2931	0	0.0966444461550799	0.158942904504508	0	0.507835781856259	0	0	0	0.236576867484153	0	0.587905907342027	0.808104695676639
TCGA-AB-2910	0	0.0207228840807602	0.522190556764166	0.0925806368913096	0.364505922263764	0	0	0	0	0	0.544789299596197	0.853808250218797
TCGA-AB-2927	0.212811597643544	0.180337210161479	0	0.208503562960756	0	0.076484441927962	0	0	0.321863187306259	0	0.547467620608146	0.837292974318517
TCGA-AB-2932	0	0.0225532158422193	0.367963599152648	0.232632108111733	0.3768510768934	0	0	0	0	0	0.100000253209012	1.11269802627439
TCGA-AB-2908	0	0.121413444361947	0.544026259647318	0.204721534705635	0	0.0374066622720137	0.0924320990130869	0	0	0	0.781090738451295	0.624719426585459
TCGA-AB-2939	0	0.188289577183697	0.408289140951263	0.248104690827513	0.0631614949065783	0.0921550961309494	0	0	0	0	0.626820312114874	0.782162896593475
TCGA-AB-2915	0.136494448484468	0.186485895269126	0	0.39487010509453	0	0.0874388303923451	0.169501699664408	0	0.0252090210951235	0	0.736274219865746	0.675944174548786
TCGA-AB-2919	0	0.0369503007897101	0.483987635840983	0.161133897988771	0.275554716777569	0	0.0423734486029668	0	0	0	0.774651246467843	0.636784635945743
TCGA-AB-2918	0	0.0777651949670617	0.349394777364263	0.0165900493955073	0.556249978273168	0	0	0	0	0	0.517335846312673	0.87381517972438
TCGA-AB-2930	0	0.194474602532979	0.469875396863891	0.0916306181737512	0.201774258864175	0.042245123565204	0	0	0	0	0.693912285692703	0.725217343028993
TCGA-AB-2921	0.12287091856828	0.0642073747678881	0.0650758181988197	0.117158447575676	0.502600346048423	0	0	0	0.128087094840913	0	0.185714093979084	1.05720532242946
TCGA-AB-2924	0.139776201636925	0.12072224420912	0.237563611698985	0.259636848356005	0	0.128040321461739	0.0875325319792343	0	0.0267282406579924	0	0.161379573985634	1.12299328482644
TCGA-AB-2928	0	0	0.374356999084656	0	0.449451983645321	0	0	0.176191017270023	0	0	0.691780454757493	0.724535188653938
TCGA-AB-2936	0.102916412987674	0.174067516527813	0	0.171367344027234	0	0.176695799528143	0.202325624034981	0	0.172627302894155	0	0.727897721262505	0.684812403098816
TCGA-AB-2943	0.1037576924055	0.274209470518183	0	0.280500935651652	0	0.14009871795342	0.134221820787999	0	0.0672113626832464	0	0.701867478531981	0.714967606200994
TCGA-AB-2934	0.250221076115416	0.112119114406391	0.389230247910324	0	0	0.174828276563378	0	0	0.0736012850044909	0	0.566866275270272	0.859779715632535
TCGA-AB-2944	0	0.0653375630972717	0	0	0.00075900334954221	0.499005083394182	0	0.0495178926844554	0.385380457474549	0	0.498570857848548	0.867248985202691
TCGA-AB-2946	0	0.0207535815440836	0.608916432331599	0.120327802952379	0	0.19016087318351	0.0598413099884295	0	0	0	0.605589328875708	0.811421373005404
TCGA-AB-2956	0.0724740843011931	0.00322174141988071	0.017795471955276	0.166317760274269	0.721190115473594	0	0	0	0.019000826575787	0	0.17489670308336	1.0764330815824
TCGA-AB-2882	0	0.354479378864161	0.316700741289076	0.22473205733686	0	0.104087822509904	0	0	0	0	0.861561425669676	0.508658107217309
TCGA-AB-2909	0	0.0310268764170827	0.448123971412002	0	0.370716445213218	0.0920441457437277	0	0	0.05808856121397	0	0.533311976749865	0.861024558715133
TCGA-AB-2988	0.0819029667956777	0.0648871699670276	0.264186821170531	0.122301952577804	0.464031609487401	0.00268948000155894	0	0	0	0	0.402566081861221	0.945420662047447
TCGA-AB-2982	0	0.033816836755195	0.667759012072275	0.144109185781615	0.121995230989861	0	0.0323197344010543	0	0	0	0.752046094521718	0.659633475626185
TCGA-AB-2888	0	0.0465391596946958	0.515058106514617	0.125488569797143	0	0.312914163993544	0	0	0	0	0.163834861880154	1.12096607163851
TCGA-AB-2990	0	0.0434447260074381	0.485692561334133	0.0517713068050935	0.419091405853335	0	0	0	0	0	0.627972920144488	0.782593068625058
TCGA-AB-2845	0	0.0360206101282513	0.585870812553565	0.132861644908949	0.188496083374451	0.0172481252699888	0.0395027237647945	0	0	0	0.760681661026422	0.648215665570667
TCGA-AB-2949	0	0.0187273837054303	0.300352030594995	0.120868696949149	0.250022314082451	0.0259156733189419	0.0514974791172567	0	0.232616422231776	0	0.277379015447925	0.999819880341328
